# n_maps=1, bsize=300, max_ell=10000, apod_width=100, unit_scale=1000000000000.0, normalize=phys, area_weighted=True
# fsky_eff_mean=1.942467e-03, fsky_eff_std=0.000000e+00
# fsky_full_mean=2.420993e-03, fsky_full_std=0.000000e+00
# patch_index=0 file=y_map_10.0deg_0.500arcmin_111.fits
ell,D_ell_mean,D_ell_std,D_ell_patch0
201.33498644522007,0.032966471743896164,0.0,0.032966471743896164
468.5258451222637,0.08117771820844925,0.0,0.08117771820844925
758.2509974662598,0.1787541728824614,0.0,0.1787541728824614
1056.840508664135,0.24292085561109927,0.0,0.24292085561109927
1356.8651667844022,0.32277228826073,0.0,0.32277228826073
1653.0091886755044,0.37533464714121745,0.0,0.37533464714121745
1954.0590925858498,0.40654105996831036,0.0,0.40654105996831036
2255.0277242850943,0.45473116166325045,0.0,0.45473116166325045
2552.012849273637,0.4705276801815553,0.0,0.4705276801815553
2852.1638449033117,0.49385776988060653,0.0,0.49385776988060653
3153.0412883359927,0.5115732134778768,0.0,0.5115732134778768
3451.9988551212828,0.49849349256706027,0.0,0.49849349256706027
3752.4026367593415,0.5204797083794467,0.0,0.5204797083794467
4052.1491112030853,0.4926568202731673,0.0,0.4926568202731673
4351.133214116053,0.49101603310111064,0.0,0.49101603310111064
4651.640086459849,0.45814801733808064,0.0,0.45814801733808064
4952.093709702026,0.4499716549185214,0.0,0.4499716549185214
5250.973802039304,0.44479340140855256,0.0,0.44479340140855256
5550.670736595339,0.43404430885055545,0.0,0.43404430885055545
5851.409845434196,0.420755159537908,0.0,0.420755159537908
6151.320337372525,0.4122054277552936,0.0,0.4122054277552936
6451.270612242249,0.3969974715265821,0.0,0.3969974715265821
6751.221056274258,0.38042281649938187,0.0,0.38042281649938187
7050.689447862579,0.3701403907405893,0.0,0.3701403907405893
7350.8687472034235,0.35094165390236787,0.0,0.35094165390236787
7651.40650854652,0.3384950463162007,0.0,0.3384950463162007
7950.5273802766815,0.33493140839535834,0.0,0.33493140839535834
8250.150852955892,0.3138827636341275,0.0,0.3138827636341275
8551.055979738398,0.30558804114537896,0.0,0.30558804114537896
8850.9556684958,0.2992058686488916,0.0,0.2992058686488916
9150.536370332984,0.2826827703956992,0.0,0.2826827703956992
9450.819157556838,0.2771525515525323,0.0,0.2771525515525323
9750.787859447591,0.2634376055119888,0.0,0.2634376055119888
