# n_maps=1, bsize=300, max_ell=10000, apod_width=100, unit_scale=1000000000000.0, normalize=phys, area_weighted=True
# fsky_eff_mean=1.942467e-03, fsky_eff_std=0.000000e+00
# fsky_full_mean=2.420993e-03, fsky_full_std=0.000000e+00
# patch_index=0 file=y_map_10.0deg_0.500arcmin_193.fits
ell,D_ell_mean,D_ell_std,D_ell_patch0
201.33498644522007,0.09211045948804762,0.0,0.09211045948804762
468.5258451222637,0.18957164112461605,0.0,0.18957164112461605
758.2509974662598,0.34206079758354346,0.0,0.34206079758354346
1056.840508664135,0.526670931795472,0.0,0.526670931795472
1356.8651667844022,0.66934830438359,0.0,0.66934830438359
1653.0091886755044,0.7924448948287568,0.0,0.7924448948287568
1954.0590925858498,0.8520895072331566,0.0,0.8520895072331566
2255.0277242850943,0.9241718202227754,0.0,0.9241718202227754
2552.012849273637,0.9349632713691989,0.0,0.9349632713691989
2852.1638449033117,0.9498578131922923,0.0,0.9498578131922923
3153.0412883359927,0.9437390056942307,0.0,0.9437390056942307
3451.9988551212828,1.0181987219908628,0.0,1.0181987219908628
3752.4026367593415,0.9271166908832137,0.0,0.9271166908832137
4052.1491112030853,0.921323146298248,0.0,0.921323146298248
4351.133214116053,0.9126572078452918,0.0,0.9126572078452918
4651.640086459849,0.9307949713830491,0.0,0.9307949713830491
4952.093709702026,0.8765339610035938,0.0,0.8765339610035938
5250.973802039304,0.8748195882541575,0.0,0.8748195882541575
5550.670736595339,0.8427629082406554,0.0,0.8427629082406554
5851.409845434196,0.8073711437039225,0.0,0.8073711437039225
6151.320337372525,0.7801297657956806,0.0,0.7801297657956806
6451.270612242249,0.7664471909464293,0.0,0.7664471909464293
6751.221056274258,0.7315214215022563,0.0,0.7315214215022563
7050.689447862579,0.7125845682171891,0.0,0.7125845682171891
7350.8687472034235,0.698325200223703,0.0,0.698325200223703
7651.40650854652,0.6569251401854067,0.0,0.6569251401854067
7950.5273802766815,0.6316359093765797,0.0,0.6316359093765797
8250.150852955892,0.6114860355646156,0.0,0.6114860355646156
8551.055979738398,0.5906399683905708,0.0,0.5906399683905708
8850.9556684958,0.5707662110160089,0.0,0.5707662110160089
9150.536370332984,0.5590370257681143,0.0,0.5590370257681143
9450.819157556838,0.526023511161328,0.0,0.526023511161328
9750.787859447591,0.5116573562781663,0.0,0.5116573562781663
