# n_samples=1, J=7, L=4, M=1200, N=1200, whiten=False, device=cpu, kinds=S1,S2,S0
sample,kind,index,value
0,S0,0,2.889224219870812e-07
0,S1,0,3.225958522534711e-08
0,S1,1,6.199897484293615e-08
0,S1,2,1.0354843738014097e-07
0,S1,3,1.4229507883101178e-07
0,S1,4,1.5112078699530684e-07
0,S1,5,1.2524770909294602e-07
0,S1,6,9.418230462188149e-08
0,S2,0,4.897748429044668e-09
0,S2,1,5.554738891078159e-09
0,S2,2,5.908530997800199e-09
0,S2,3,5.553989268491932e-09
0,S2,4,9.996561800562631e-09
0,S2,5,1.1479478700948675e-08
0,S2,6,1.2410626304415473e-08
0,S2,7,1.147904882259354e-08
0,S2,8,1.6890471243868888e-08
0,S2,9,1.847285169276347e-08
0,S2,10,1.9675848506039983e-08
0,S2,11,1.8471265406105886e-08
0,S2,12,2.0997978467107714e-08
0,S2,13,2.2030414825735534e-08
0,S2,14,2.2906839092229347e-08
0,S2,15,2.2031946045331097e-08
0,S2,16,1.849737962800191e-08
0,S2,17,1.893871726110774e-08
0,S2,18,1.9333450396175067e-08
0,S2,19,1.8936511025913205e-08
0,S2,20,1.1622823592460918e-08
0,S2,21,1.1760652895986823e-08
0,S2,22,1.1901422070081935e-08
0,S2,23,1.176504405009382e-08
0,S2,24,6.836235577623029e-09
0,S2,25,6.878395630849354e-09
0,S2,26,6.9065828611769575e-09
0,S2,27,6.8624221860602574e-09
0,S2,28,
0,S2,29,
0,S2,30,
0,S2,31,
0,S2,32,1.2348445821430687e-08
0,S2,33,1.4016169558317415e-08
0,S2,34,1.4762071565144197e-08
0,S2,35,1.4014798210837398e-08
0,S2,36,2.57423984351135e-08
0,S2,37,2.7914820677210628e-08
0,S2,38,2.9255705413788746e-08
0,S2,39,2.791173514538059e-08
0,S2,40,3.707498308358481e-08
0,S2,41,3.873402221188371e-08
0,S2,42,4.003101139460341e-08
0,S2,43,3.873565646017596e-08
0,S2,44,3.478895038711016e-08
0,S2,45,3.558159633598734e-08
0,S2,46,3.626933420264322e-08
0,S2,47,3.5569470924201596e-08
0,S2,48,2.2641257757527455e-08
0,S2,49,2.288568801134261e-08
0,S2,50,2.316605574037567e-08
0,S2,51,2.293408307707523e-08
0,S2,52,1.3470029536222228e-08
0,S2,53,1.354211232040825e-08
0,S2,54,1.3614997129707263e-08
0,S2,55,1.352905432128182e-08
0,S2,56,
0,S2,57,
0,S2,58,
0,S2,59,
0,S2,60,
0,S2,61,
0,S2,62,
0,S2,63,
0,S2,64,2.438777535473946e-08
0,S2,65,2.6962862165191837e-08
0,S2,66,2.809877130971472e-08
0,S2,67,2.6978804967825454e-08
0,S2,68,4.6361027017383094e-08
0,S2,69,4.8960949072807125e-08
0,S2,70,5.058346275177428e-08
0,S2,71,4.89701541539489e-08
0,S2,72,5.3127621413295856e-08
0,S2,73,5.441192385546856e-08
0,S2,74,5.544793779677093e-08
0,S2,75,5.44131069091236e-08
0,S2,76,3.8152073500441475e-08
0,S2,77,3.854858832141872e-08
0,S2,78,3.9074716795539643e-08
0,S2,79,3.866653486284122e-08
0,S2,80,2.370492779846245e-08
0,S2,81,2.3833429452224664e-08
0,S2,82,2.3939989546306606e-08
0,S2,83,2.3735243104283654e-08
0,S2,84,
0,S2,85,
0,S2,86,
0,S2,87,
0,S2,88,
0,S2,89,
0,S2,90,
0,S2,91,
0,S2,92,
0,S2,93,
0,S2,94,
0,S2,95,
0,S2,96,3.2843459507603256e-08
0,S2,97,3.633962464277829e-08
0,S2,98,3.7969208221966255e-08
0,S2,99,3.6311000428668194e-08
0,S2,100,5.3391794097024103e-08
0,S2,101,5.605886599369114e-08
0,S2,102,5.7849639745199966e-08
0,S2,103,5.6090549094278686e-08
0,S2,104,5.0076607749360846e-08
0,S2,105,5.095706256952326e-08
0,S2,106,5.18901011048456e-08
0,S2,107,5.098351607557561e-08
0,S2,108,3.516365154609957e-08
0,S2,109,3.551157945480554e-08
0,S2,110,3.568204576254175e-08
0,S2,111,3.515698665523814e-08
0,S2,112,
0,S2,113,
0,S2,114,
0,S2,115,
0,S2,116,
0,S2,117,
0,S2,118,
0,S2,119,
0,S2,120,
0,S2,121,
0,S2,122,
0,S2,123,
0,S2,124,
0,S2,125,
0,S2,126,
0,S2,127,
0,S2,128,2.9631278763986302e-08
0,S2,129,3.310197982386853e-08
0,S2,130,3.471188136927594e-08
0,S2,131,3.287725292011601e-08
0,S2,132,4.3359328572023514e-08
0,S2,133,4.5512877022702014e-08
0,S2,134,4.689541199809355e-08
0,S2,135,4.517687557381578e-08
0,S2,136,4.015609533780662e-08
0,S2,137,4.114641782848594e-08
0,S2,138,4.1527734140345274e-08
0,S2,139,4.0484430030574003e-08
0,S2,140,
0,S2,141,
0,S2,142,
0,S2,143,
0,S2,144,
0,S2,145,
0,S2,146,
0,S2,147,
0,S2,148,
0,S2,149,
0,S2,150,
0,S2,151,
0,S2,152,
0,S2,153,
0,S2,154,
0,S2,155,
0,S2,156,
0,S2,157,
0,S2,158,
0,S2,159,
0,S2,160,2.3267277882155213e-08
0,S2,161,2.5491226907092823e-08
0,S2,162,2.6998876023753837e-08
0,S2,163,2.573742463596318e-08
0,S2,164,3.348969102034971e-08
