# n_samples=1, J=7, L=4, M=1200, N=1200, whiten=False, device=cpu, kinds=S1,S2,S0
sample,kind,index,value
0,S0,0,1.8786393241043697e-07
0,S1,0,2.4520835140151576e-08
0,S1,1,4.6778879436715215e-08
0,S1,2,7.712712601914973e-08
0,S1,3,1.0405071293462242e-07
0,S1,4,1.0726118659931672e-07
0,S1,5,8.290847830494386e-08
0,S1,6,5.455813578691959e-08
0,S2,0,3.876501786237441e-09
0,S2,1,4.392406438569196e-09
0,S2,2,4.665926756075578e-09
0,S2,3,4.392115116047535e-09
0,S2,4,7.938266044504871e-09
0,S2,5,9.080356022650449e-09
0,S2,6,9.796915279025598e-09
0,S2,7,9.079677454337798e-09
0,S2,8,1.3475188076483846e-08
0,S2,9,1.4649537583011352e-08
0,S2,10,1.555130424435447e-08
0,S2,11,1.464808985218724e-08
0,S2,12,1.6997166341070624e-08
0,S2,13,1.7713773559080437e-08
0,S2,14,1.833515561600052e-08
0,S2,15,1.7714759437126304e-08
0,S2,16,1.5322036972520436e-08
0,S2,17,1.559229367842363e-08
0,S2,18,1.585083531097098e-08
0,S2,19,1.559647344606674e-08
0,S2,20,9.715125592890672e-09
0,S2,21,9.781341958614576e-09
0,S2,22,9.848587723126911e-09
0,S2,23,9.77981606808953e-09
0,S2,24,5.402828406886329e-09
0,S2,25,5.398468339024021e-09
0,S2,26,5.420083493135053e-09
0,S2,27,5.419554582886121e-09
0,S2,28,
0,S2,29,
0,S2,30,
0,S2,31,
0,S2,32,9.750396046115384e-09
0,S2,33,1.1007685429831326e-08
0,S2,34,1.1556403833878903e-08
0,S2,35,1.1005386824081143e-08
0,S2,36,2.0456081273323434e-08
0,S2,37,2.2023709078666798e-08
0,S2,38,2.2994779413920696e-08
0,S2,39,2.2020811840661736e-08
0,S2,40,2.984229041658182e-08
0,S2,41,3.095266976060884e-08
0,S2,42,3.183654229133026e-08
0,S2,43,3.09537497855672e-08
0,S2,44,2.8505901639164222e-08
0,S2,45,2.8984992184177827e-08
0,S2,46,2.941699328573577e-08
0,S2,47,2.898059747735715e-08
0,S2,48,1.8505733834217608e-08
0,S2,49,1.8638399268411376e-08
0,S2,50,1.8763609332950182e-08
0,S2,51,1.863776688537655e-08
0,S2,52,1.0459904942194953e-08
0,S2,53,1.0429980434878416e-08
0,S2,54,1.0463749866573835e-08
0,S2,55,1.0478331091690052e-08
0,S2,56,
0,S2,57,
0,S2,58,
0,S2,59,
0,S2,60,
0,S2,61,
0,S2,62,
0,S2,63,
0,S2,64,1.9070320433911547e-08
0,S2,65,2.0972198200297498e-08
0,S2,66,2.180245317617846e-08
0,S2,67,2.0972180436729104e-08
0,S2,68,3.683413751787157e-08
0,S2,69,3.86065757140841e-08
0,S2,70,3.969419282157105e-08
0,S2,71,3.859240038650569e-08
0,S2,72,4.268414244279484e-08
0,S2,73,4.3483254330567433e-08
0,S2,74,4.4135887833363086e-08
0,S2,75,4.345947601791522e-08
0,S2,76,3.025068906481465e-08
0,S2,77,3.046053720368036e-08
0,S2,78,3.0692941521692774e-08
0,S2,79,3.049463259685581e-08
0,S2,80,1.774537139453969e-08
0,S2,81,1.7672363128440338e-08
0,S2,82,1.776509428452755e-08
0,S2,83,1.78080714619e-08
0,S2,84,
0,S2,85,
0,S2,86,
0,S2,87,
0,S2,88,
0,S2,89,
0,S2,90,
0,S2,91,
0,S2,92,
0,S2,93,
0,S2,94,
0,S2,95,
0,S2,96,2.5280819215822703e-08
0,S2,97,2.7793683798904567e-08
0,S2,98,2.895980522055197e-08
0,S2,99,2.7795339363478888e-08
0,S2,100,4.1385710858321545e-08
0,S2,101,4.321035618204405e-08
0,S2,102,4.4408885457869474e-08
0,S2,103,4.3232766699929925e-08
0,S2,104,3.7700097266224475e-08
0,S2,105,3.8107788924435226e-08
0,S2,106,3.8551775105588604e-08
0,S2,107,3.8251229739216797e-08
0,S2,108,2.4426382694286985e-08
