# n_samples=1, J=7, L=4, M=1200, N=1200, whiten=False, device=cpu, kinds=S1,S2,S0
sample,kind,index,value
0,S0,0,3.702436970343115e-07
0,S1,0,4.018252042214954e-08
0,S1,1,7.678511337871896e-08
0,S1,2,1.269643661316877e-07
0,S1,3,1.6958060200522596e-07
0,S1,4,1.7440326871565048e-07
0,S1,5,1.5166774858244025e-07
0,S1,6,1.2262235316029546e-07
0,S2,0,6.232561133856507e-09
0,S2,1,7.04053926270376e-09
0,S2,2,7.47216777341464e-09
0,S2,3,7.040386940104781e-09
0,S2,4,1.2697096707370292e-08
0,S2,5,1.4512770540875408e-08
0,S2,6,1.5656009821896077e-08
0,S2,7,1.4512630208685096e-08
0,S2,8,2.1329462640551355e-08
0,S2,9,2.321592873499867e-08
0,S2,10,2.4675168575072348e-08
0,S2,11,2.3217388900320657e-08
0,S2,12,2.5806027537100817e-08
0,S2,13,2.6972202249453403e-08
0,S2,14,2.7980927796988908e-08
0,S2,15,2.6966393562588564e-08
0,S2,16,2.183603697858416e-08
0,S2,17,2.2320763903849183e-08
0,S2,18,2.276794930367032e-08
0,S2,19,2.232646068023314e-08
0,S2,20,1.4074820420262313e-08
0,S2,21,1.425002160715394e-08
0,S2,22,1.442337804746785e-08
0,S2,23,1.4255697067255824e-08
0,S2,24,7.967095427829918e-09
0,S2,25,8.01637423109014e-09
0,S2,26,8.079886981704476e-09
0,S2,27,8.051660671526406e-09
0,S2,28,
0,S2,29,
0,S2,30,
0,S2,31,
0,S2,32,1.5527406915794018e-08
0,S2,33,1.755568845851485e-08
0,S2,34,1.8463541806568173e-08
0,S2,35,1.755655354429564e-08
0,S2,36,3.221297362188125e-08
0,S2,37,3.479416221807696e-08
0,S2,38,3.642018242544509e-08
0,S2,39,3.479452104215852e-08
0,S2,40,4.520557084219945e-08
0,S2,41,4.706032541434979e-08
0,S2,42,4.854286572708588e-08
0,S2,43,4.7053585916501106e-08
0,S2,44,4.078071924595861e-08
0,S2,45,4.16611101172748e-08
0,S2,46,4.244375872985984e-08
0,S2,47,4.166493283719319e-08
0,S2,48,2.7097133425968423e-08
0,S2,49,2.744023852585542e-08
0,S2,50,2.7782515843455258e-08
0,S2,51,2.746064353686961e-08
0,S2,52,1.578083974607125e-08
0,S2,53,1.5855350810056734e-08
0,S2,54,1.5996477031876566e-08
0,S2,55,1.593713960801324e-08
0,S2,56,
0,S2,57,
0,S2,58,
0,S2,59,
0,S2,60,
0,S2,61,
0,S2,62,
0,S2,63,
0,S2,64,2.980364044447015e-08
0,S2,65,3.295009776138613e-08
0,S2,66,3.435436113363721e-08
0,S2,67,3.294476869086793e-08
0,S2,68,5.550477411020438e-08
0,S2,69,5.852669460182369e-08
0,S2,70,6.046387568403588e-08
0,S2,71,5.851810414014835e-08
0,S2,72,6.149789300025077e-08
0,S2,73,6.303456245859707e-08
0,S2,74,6.4269841004716e-08
0,S2,75,6.304322397454598e-08
0,S2,76,4.4952969346923055e-08
0,S2,77,4.566062727917597e-08
0,S2,78,4.62433646930549e-08
0,S2,79,4.5650988766965384e-08
0,S2,80,2.7631624988089243e-08
0,S2,81,2.7850031614207182e-08
0,S2,82,2.8160656029285747e-08
0,S2,83,2.7958479975609407e-08
0,S2,84,
0,S2,85,
0,S2,86,
0,S2,87,
0,S2,88,
0,S2,89,
0,S2,90,
0,S2,91,
0,S2,92,
0,S2,93,
0,S2,94,
0,S2,95,
0,S2,96,3.767026157674991e-08
0,S2,97,4.180311563573014e-08
0,S2,98,4.3824279316595494e-08
0,S2,99,4.186313873333347e-08
0,S2,100,6.015801545800059e-08
0,S2,101,6.335072555430088e-08
0,S2,102,6.542554586985716e-08
0,S2,103,6.338147784390458e-08
0,S2,104,5.7255320484728145e-08
0,S2,105,5.842511541231943e-08
0,S2,106,5.9538862728913955e-08
0,S2,107,5.848810147313088e-08
